Company Name,High,Low,Last Price,Prv Close,Change,Day Volume,FiveDay AvgVolume,TenDayAvgVolume,ThirtyDayAvgVolume,Rating,Api
MM Forgings,528,514.40,526.65,519.60,7.05,13745,73211,113032,111165,2 star,http://www.moneycontrol.com/india/stockpricequote/castingsforgings/mmforgings/MMF
Som Distillerie,211.45,203.15,205.75,203,2.75,13779,22570,23198,21743,2 star,http://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/somdistilleriesbreweries/SDB
Som Distillerie,211.45,203.15,205.75,203,2.75,13779,22570,23198,21743,2 star,http://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/somdistilleriesbreweries/SDB
Williamson Mago,73.05,69.60,71.75,70.80,0.95,6790,47717,25149,11198,3 star,http://www.moneycontrol.com/india/stockpricequote/finance-investments/williamsonmagorcompany/WMC
Williamson Mago,73.05,69.60,71.75,70.80,0.95,6790,47717,25149,11198,3 star,http://www.moneycontrol.com/india/stockpricequote/finance-investments/williamsonmagorcompany/WMC
Surana Solar,49.90,45,45.70,45.10,0.60,3817,156940,125282,98697,3 star,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/suranasolar/SV05
Mangalam Cement,317.40,308.05,314.85,310.70,4.15,39748,157187,191943,173026,2 star,http://www.moneycontrol.com/india/stockpricequote/cement-major/mangalamcement/MC03
Mangalam Cement,317.40,308.05,314.85,310.70,4.15,39748,157187,191943,173026,2 star,http://www.moneycontrol.com/india/stockpricequote/cement-major/mangalamcement/MC03
Surana Solar,49.90,45,45.70,45.10,0.60,3817,156940,125282,98697,3 star,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/suranasolar/SV05
Bodal Chemicals,31.20,28.65,30.55,30.15,0.40,121236,186621,260493,255129,2 star,http://www.moneycontrol.com/india/stockpricequote/dyespigments/bodalchemicals/BC15
Bodal Chemicals,31.20,28.65,30.55,30.15,0.40,121236,186621,260493,255129,2 star,http://www.moneycontrol.com/india/stockpricequote/dyespigments/bodalchemicals/BC15
JSW Energy,93.80,90.40,91.80,90.60,1.20,4005130,4862342,4719212,2441267,3 star,http://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/jswenergy/JE01
JSW Energy,93.80,90.40,91.80,90.60,1.20,4005130,4862342,4719212,2441267,3 star,http://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/jswenergy/JE01
MOSt NASDAQ 100,266,262,265.95,262.50,3.45,149,958,1467,1466,2 star,http://www.moneycontrol.com/india/stockpricequote/finance-investments/motilaloswalmostsharesnasdaq100etf/MOM02
Manjushree Tech,404,397,403,397.80,5.20,7390,35140,47565,31995,2 star,http://www.moneycontrol.com/india/stockpricequote/packaging/manjushreetechnopack/MT14
Sanghvi Movers,174,168.50,170.25,168.05,2.20,8002,13054,18869,16189,2 star,http://www.moneycontrol.com/india/stockpricequote/engineering-heavy/sanghvimovers/SM10
Sanghvi Movers,174,168.50,170.25,168.05,2.20,8002,13054,18869,16189,2 star,http://www.moneycontrol.com/india/stockpricequote/engineering-heavy/sanghvimovers/SM10
Manjushree Tech,404,397,403,397.80,5.20,7390,35140,47565,31995,2 star,http://www.moneycontrol.com/india/stockpricequote/packaging/manjushreetechnopack/MT14
MOSt NASDAQ 100,266,262,265.95,262.50,3.45,149,958,1467,1466,2 star,http://www.moneycontrol.com/india/stockpricequote/finance-investments/motilaloswalmostsharesnasdaq100etf/MOM02
Taj GVK Hotels,91.35,88.30,89.40,88.25,1.15,5058,14176,39659,25690,2 star,http://www.moneycontrol.com/india/stockpricequote/hotels/tajgvkhotelsresorts/TGV
Taj GVK Hotels,91.35,88.30,89.40,88.25,1.15,5058,14176,39659,25690,2 star,http://www.moneycontrol.com/india/stockpricequote/hotels/tajgvkhotelsresorts/TGV
Infosys,4363,4312,4356,4300.45,55.55,1051465,1241900,947404,1224498,3 star,http://www.moneycontrol.com/india/stockpricequote/computers-software/infosys/IT
Infosys,4363,4312,4356,4300.45,55.55,1051465,1241900,947404,1224498,3 star,http://www.moneycontrol.com/india/stockpricequote/computers-software/infosys/IT
Castrol,484.40,474.90,481,474.90,6.10,243060,737769,847114,441725,2 star,http://www.moneycontrol.com/india/stockpricequote/lubricants/castrolindia/CI01
Castrol,484.40,474.90,481,474.90,6.10,243060,737769,847114,441725,2 star,http://www.moneycontrol.com/india/stockpricequote/lubricants/castrolindia/CI01
TD Power System,425,412.95,423.55,418.25,5.30,3193,7516,109400,55606,2 star,http://www.moneycontrol.com/india/stockpricequote/engineering-heavy/tdpowersystems/TPS01
TD Power System,425,412.95,423.55,418.25,5.30,3193,7516,109400,55606,2 star,http://www.moneycontrol.com/india/stockpricequote/engineering-heavy/tdpowersystems/TPS01
Nitin Spinners,28.25,27.55,28.25,27.90,0.35,34326,162388,230747,159423,2 star,http://www.moneycontrol.com/india/stockpricequote/textiles-spinning-cottonblended/nitinspinners/NS12
Star Ferro,90,86.20,88.80,87.70,1.10,9775,17279,17950,16473,2 star,http://www.moneycontrol.com/india/stockpricequote/steel-mediumsmall/starferrocement/SFC02
Nitin Spinners,28.25,27.55,28.25,27.90,0.35,34326,162388,230747,159423,2 star,http://www.moneycontrol.com/india/stockpricequote/textiles-spinning-cottonblended/nitinspinners/NS12
Speciality Rest,186.50,179.20,184.45,182.20,2.25,12007,32619,131346,74626,2 star,http://www.moneycontrol.com/india/stockpricequote/hotels/specialityrestaurants/SR06
Star Ferro,90,86.20,88.80,87.70,1.10,9775,17279,17950,16473,2 star,http://www.moneycontrol.com/india/stockpricequote/steel-mediumsmall/starferrocement/SFC02
Speciality Rest,186.50,179.20,184.45,182.20,2.25,12007,32619,131346,74626,2 star,http://www.moneycontrol.com/india/stockpricequote/hotels/specialityrestaurants/SR06
Godrej Consumer,980,956.45,972.45,961,11.45,27283,162250,159285,138252,3 star,http://www.moneycontrol.com/india/stockpricequote/personalcare/godrejconsumerproducts/GCP
Godrej Consumer,980,956.45,972.45,961,11.45,27283,162250,159285,138252,3 star,http://www.moneycontrol.com/india/stockpricequote/personalcare/godrejconsumerproducts/GCP
NCL Industries,42.55,41.60,42.55,42.05,0.50,870,11269,34175,23172,2 star,http://www.moneycontrol.com/india/stockpricequote/cement-mini/nclindustries/NCL
NCL Industries,42.55,41.60,42.55,42.05,0.50,870,11269,34175,23172,2 star,http://www.moneycontrol.com/india/stockpricequote/cement-mini/nclindustries/NCL
Ramco Cements,348.50,340.55,344.55,340.55,4,67921,191525,224392,146617,2 star,http://www.moneycontrol.com/india/stockpricequote/cement-major/theramcocements/MC
Ramco Cements,348.50,340.55,344.55,340.55,4,67921,191525,224392,146617,2 star,http://www.moneycontrol.com/india/stockpricequote/cement-major/theramcocements/MC
Elgi Rubber,26.20,25.05,25.85,25.55,0.30,2169,14867,13408,13998,3 star,http://www.moneycontrol.com/india/stockpricequote/tyres/elgirubbercompany/ERC01
Elgi Rubber,26.20,25.05,25.85,25.55,0.30,2169,14867,13408,13998,3 star,http://www.moneycontrol.com/india/stockpricequote/tyres/elgirubbercompany/ERC01
Gallantt Metal,27.30,25.30,26.20,25.90,0.30,22677,185309,172066,68962,3 star,http://www.moneycontrol.com/india/stockpricequote/steel-spongeiron/gallanttmetal/GM02
Elecon Eng,53.90,52.55,52.90,52.30,0.60,139866,563282,633428,369650,2 star,http://www.moneycontrol.com/india/stockpricequote/engineering-heavy/eleconengineeringcompany/EEC
Action Const,40.45,38.10,39.50,39.05,0.45,130154,443467,996212,543624,2 star,http://www.moneycontrol.com/india/stockpricequote/engineering-heavy/actionconstructionequipment/ACE3
Gallantt Metal,27.30,25.30,26.20,25.90,0.30,22677,185309,172066,68962,3 star,http://www.moneycontrol.com/india/stockpricequote/steel-spongeiron/gallanttmetal/GM02
Elecon Eng,53.90,52.55,52.90,52.30,0.60,139866,563282,633428,369650,2 star,http://www.moneycontrol.com/india/stockpricequote/engineering-heavy/eleconengineeringcompany/EEC
Triveni Turbine,103.45,100.15,102.15,101,1.15,85247,132312,583762,246514,2 star,http://www.moneycontrol.com/india/stockpricequote/engineering-heavy/triveniturbine/TT14
Action Const,40.45,38.10,39.50,39.05,0.45,130154,443467,996212,543624,2 star,http://www.moneycontrol.com/india/stockpricequote/engineering-heavy/actionconstructionequipment/ACE3
Triveni Turbine,103.45,100.15,102.15,101,1.15,85247,132312,583762,246514,2 star,http://www.moneycontrol.com/india/stockpricequote/engineering-heavy/triveniturbine/TT14
Vivimed Labs,373,362.20,369.95,365.85,4.10,7619,11068,18299,16170,2 star,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/vivimedlabs/VL07
Vivimed Labs,373,362.20,369.95,365.85,4.10,7619,11068,18299,16170,2 star,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/vivimedlabs/VL07
GlaxoSmithKline,2965,2902.25,2940,2907.75,32.25,5758,13731,13598,12385,3 star,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/glaxosmithklinepharmaceuticals/GSK
GlaxoSmithKline,2965,2902.25,2940,2907.75,32.25,5758,13731,13598,12385,3 star,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/glaxosmithklinepharmaceuticals/GSK
Mahindra CIE,230,224.20,225.85,223.40,2.45,31221,159699,294622,261307,2 star,http://www.moneycontrol.com/india/stockpricequote/castingsforgings/mahindracieautomotive/MF19
Mahindra CIE,230,224.20,225.85,223.40,2.45,31221,159699,294622,261307,2 star,http://www.moneycontrol.com/india/stockpricequote/castingsforgings/mahindracieautomotive/MF19
Blue Star,351.05,342.50,348.25,344.45,3.80,15587,54405,74331,74080,2 star,http://www.moneycontrol.com/india/stockpricequote/consumergoods-whitegoods/bluestar/BS
Blue Star,351.05,342.50,348.25,344.45,3.80,15587,54405,74331,74080,2 star,http://www.moneycontrol.com/india/stockpricequote/consumergoods-whitegoods/bluestar/BS
V-Guard Ind,1136,1111.10,1123,1111,12,21928,82094,71501,44295,3 star,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/v-guardindustries/VI02
Amtek India,88.40,86.90,87.75,86.80,0.95,152070,672774,674380,588828,2 star,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/amtekindia/AI49
Amtek India,88.40,86.90,87.75,86.80,0.95,152070,672774,674380,588828,2 star,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/amtekindia/AI49
V-Guard Ind,1136,1111.10,1123,1111,12,21928,82094,71501,44295,3 star,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/v-guardindustries/VI02
Shemaroo Ent,204,198,200.65,198.50,2.15,47180,349186,286563,150327,3 star,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/shemarooentertainment/SE03
Indian Terrain,549,515,519.10,513.55,5.55,6143,8285,24309,13976,2 star,http://www.moneycontrol.com/india/stockpricequote/textiles-readymadeapparels/indianterrainfashions/ITF
Shemaroo Ent,204,198,200.65,198.50,2.15,47180,349186,286563,150327,3 star,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/shemarooentertainment/SE03
Indian Terrain,549,515,519.10,513.55,5.55,6143,8285,24309,13976,2 star,http://www.moneycontrol.com/india/stockpricequote/textiles-readymadeapparels/indianterrainfashions/ITF
Time Techno,52.20,51.25,51.85,51.30,0.55,73677,498624,482064,257635,3 star,http://www.moneycontrol.com/india/stockpricequote/packaging/timetechnoplast/TT03
Time Techno,52.20,51.25,51.85,51.30,0.55,73677,498624,482064,257635,3 star,http://www.moneycontrol.com/india/stockpricequote/packaging/timetechnoplast/TT03
Rushil Decor,48.05,47.10,47.85,47.35,0.50,1623,49460,80289,59787,2 star,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/rushildecor/RD02
Rushil Decor,48.05,47.10,47.85,47.35,0.50,1623,49460,80289,59787,2 star,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/rushildecor/RD02
Geometric,134.90,131.50,133.35,131.95,1.40,127982,1145871,918983,582482,3 star,http://www.moneycontrol.com/india/stockpricequote/computers-software/geometric/G03
Geometric,134.90,131.50,133.35,131.95,1.40,127982,1145871,918983,582482,3 star,http://www.moneycontrol.com/india/stockpricequote/computers-software/geometric/G03
Sabero Organics,188.90,186,187,185.05,1.95,364,8201,14296,10905,2 star,http://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/saberoorganicsgujarat/SOG
Sabero Organics,188.90,186,187,185.05,1.95,364,8201,14296,10905,2 star,http://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/saberoorganicsgujarat/SOG
M&M,1290.90,1275.05,1287.15,1273.75,13.40,541729,1510942,1200382,1064172,3 star,http://www.moneycontrol.com/india/stockpricequote/auto-carsjeeps/mahindramahindra/MM
M&M,1290.90,1275.05,1287.15,1273.75,13.40,541729,1510942,1200382,1064172,3 star,http://www.moneycontrol.com/india/stockpricequote/auto-carsjeeps/mahindramahindra/MM
NRB Industrial,29.40,28.15,29.40,29.10,0.30,569,10911,21809,16535,2 star,http://www.moneycontrol.com/india/stockpricequote/bearings/nrbindustrialbearings/NRB01
NRB Industrial,29.40,28.15,29.40,29.10,0.30,569,10911,21809,16535,2 star,http://www.moneycontrol.com/india/stockpricequote/bearings/nrbindustrialbearings/NRB01
Asian Paints,718,709.20,712,704.75,7.25,855266,1097510,1733965,1516419,2 star,http://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/asianpaints/AP31
Asian Paints,718,709.20,712,704.75,7.25,855266,1097510,1733965,1516419,2 star,http://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/asianpaints/AP31
Alicon Castallo,238.90,234.35,236,233.65,2.35,7192,49668,70458,34921,2 star,http://www.moneycontrol.com/india/stockpricequote/castingsforgings/aliconcastalloy/EC06
Alicon Castallo,238.90,234.35,236,233.65,2.35,7192,49668,70458,34921,2 star,http://www.moneycontrol.com/india/stockpricequote/castingsforgings/aliconcastalloy/EC06
KPIT Tech,171.90,166,170.10,168.40,1.70,314617,750323,701761,571956,3 star,http://www.moneycontrol.com/india/stockpricequote/computers-softwaremediumsmall/kpittechnologies/KPI02
KPIT Tech,171.90,166,170.10,168.40,1.70,314617,750323,701761,571956,3 star,http://www.moneycontrol.com/india/stockpricequote/computers-softwaremediumsmall/kpittechnologies/KPI02
Industrial Inv,78.05,75.15,75.15,74.40,0.75,52,1680,966,593,3 star,http://www.moneycontrol.com/india/stockpricequote/finance-investments/industrialinvestmenttrust/IIT01
Industrial Inv,78.05,75.15,75.15,74.40,0.75,52,1680,966,593,3 star,http://www.moneycontrol.com/india/stockpricequote/finance-investments/industrialinvestmenttrust/IIT01
Future Life,82.40,80.05,81.15,80.35,0.80,45192,190224,273049,231372,2 star,http://www.moneycontrol.com/india/stockpricequote/retail/futurelifestylefashions/FLF01
Future Life,82.40,80.05,81.15,80.35,0.80,45192,190224,273049,231372,2 star,http://www.moneycontrol.com/india/stockpricequote/retail/futurelifestylefashions/FLF01
Firstsource Sol,35.85,35,35.40,35.05,0.35,796989,1806157,2142438,1705523,2 star,http://www.moneycontrol.com/india/stockpricequote/computers-softwaremediumsmall/firstsourcesolutions/FS07
Firstsource Sol,35.85,35,35.40,35.05,0.35,796989,1806157,2142438,1705523,2 star,http://www.moneycontrol.com/india/stockpricequote/computers-softwaremediumsmall/firstsourcesolutions/FS07
Oracle Fin Serv,3305,3254.75,3300.20,3267.95,32.25,37059,31296,25028,25689,5 star,http://www.moneycontrol.com/india/stockpricequote/computers-software/oraclefinancialservicessoftware/OFS01
Oracle Fin Serv,3305,3254.75,3300.20,3267.95,32.25,37438,31296,25028,25689,5 star,http://www.moneycontrol.com/india/stockpricequote/computers-software/oraclefinancialservicessoftware/OFS01
TV18 Broadcast,30.80,30.20,30.50,30.20,0.30,1131808,8988011,5523066,3541947,3 star,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/tv18broadcast/IBN
TV18 Broadcast,30.80,30.20,30.50,30.20,0.30,1131808,8988011,5523066,3541947,3 star,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/tv18broadcast/IBN
CESC,695,684.85,691.80,685.10,6.70,118080,408282,516694,490639,2 star,http://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/cesc/CES
Nandan Denim,47.25,46,46.65,46.20,0.45,62476,86592,85100,80085,3 star,http://www.moneycontrol.com/india/stockpricequote/textiles-denim/nandandenim/NE06
Nandan Denim,47.25,46,46.65,46.20,0.45,62476,86592,85100,80085,3 star,http://www.moneycontrol.com/india/stockpricequote/textiles-denim/nandandenim/NE06
CESC,695,684.85,691.80,685.10,6.70,118080,408282,516694,490639,2 star,http://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/cesc/CES
Eros Intl,351.45,338,344.50,341.20,3.30,262453,375010,409754,277878,2 star,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/erosinternationalmedia/EIM
Eros Intl,351.45,338,344.50,341.20,3.30,262453,375010,409754,277878,2 star,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/erosinternationalmedia/EIM
Godfrey Phillip,3080,3030,3058.40,3029.95,28.45,3337,18478,13343,7053,3 star,http://www.moneycontrol.com/india/stockpricequote/cigarettes/godfreyphillipsindia/GPI
Godfrey Phillip,3080,3030,3058.40,3029.95,28.45,3337,18478,13343,7053,3 star,http://www.moneycontrol.com/india/stockpricequote/cigarettes/godfreyphillipsindia/GPI
KEC Intl,104,101.40,102.15,101.20,0.95,280598,257677,313018,297385,2 star,http://www.moneycontrol.com/india/stockpricequote/power-transmissionequipment/kecinternational/KEC04
KEC Intl,104,101.40,102.15,101.20,0.95,280598,257677,313018,297385,2 star,http://www.moneycontrol.com/india/stockpricequote/power-transmissionequipment/kecinternational/KEC04
Finolex Cables,269.45,261.05,265.45,263,2.45,76155,460924,442801,366239,3 star,http://www.moneycontrol.com/india/stockpricequote/cables-telephone/finolexcables/FC01
Finolex Cables,269.45,261.05,265.45,263,2.45,76155,460924,442801,366239,3 star,http://www.moneycontrol.com/india/stockpricequote/cables-telephone/finolexcables/FC01
Kohinoor Foods,45.80,43.20,44,43.60,0.40,13000,43405,58233,51078,2 star,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/kohinoorfoods/KF15
Kohinoor Foods,45.80,43.20,44,43.60,0.40,13000,43405,58233,51078,2 star,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/kohinoorfoods/KF15
JagsonpalPharma,33.85,32.50,33.25,32.95,0.30,29391,410466,221458,121398,3 star,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/jagsonpalpharmaceuticals/JP02
JagsonpalPharma,33.85,32.50,33.25,32.95,0.30,29391,410466,221458,121398,3 star,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/jagsonpalpharmaceuticals/JP02
Aries Agro,114.40,107.60,110.40,109.40,1,129680,521240,458524,171017,3 star,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/ariesagro/AA02
Aries Agro,114.40,107.60,110.40,109.40,1,129680,521240,458524,171017,3 star,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/ariesagro/AA02
Gokaldas Export,68.25,65.80,67.50,66.90,0.60,36056,69269,84717,62212,2 star,http://www.moneycontrol.com/india/stockpricequote/textiles-readymadeapparels/gokaldasexports/GE05
Visaka Ind,132.90,129.10,131.75,130.60,1.15,40362,133735,95343,49011,3 star,http://www.moneycontrol.com/india/stockpricequote/cement-productsbuildingmaterials/visakaindustries/VI11
Visaka Ind,132.90,129.10,131.75,130.60,1.15,40362,133735,95343,49011,3 star,http://www.moneycontrol.com/india/stockpricequote/cement-productsbuildingmaterials/visakaindustries/VI11
Gokaldas Export,68.25,65.80,67.50,66.90,0.60,36056,69269,84717,62212,2 star,http://www.moneycontrol.com/india/stockpricequote/textiles-readymadeapparels/gokaldasexports/GE05
Sun Pharma,852,840,847,839.60,7.40,973994,2426647,2615594,2247139,2 star,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sunpharmaceuticalindustries/SPI
Sun Pharma,852,840,847,839.60,7.40,973994,2426647,2615594,2247139,2 star,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sunpharmaceuticalindustries/SPI
Reliance Power,68.90,67.45,68.60,68,0.60,3505702,17146212,12551140,7288170,3 star,http://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/reliancepower/RP
Zodiac Clothing,403,399.10,399.15,395.65,3.50,34,1336,905,401,3 star,http://www.moneycontrol.com/india/stockpricequote/textiles-readymadeapparels/zodiacclothingcompany/ZCC
Zodiac Clothing,403,399.10,399.15,395.65,3.50,34,1336,905,401,3 star,http://www.moneycontrol.com/india/stockpricequote/textiles-readymadeapparels/zodiacclothingcompany/ZCC
Reliance Power,68.90,67.45,68.60,68,0.60,3505702,17146212,12551140,7288170,3 star,http://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/reliancepower/RP
Brooks Labs,47.85,46.05,46.75,46.35,0.40,42269,380253,487640,190100,2 star,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/brookslaboratories/BL
Brooks Labs,47.85,46.05,46.75,46.35,0.40,42269,380253,487640,190100,2 star,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/brookslaboratories/BL
Emco,41.80,40.25,40.95,40.60,0.35,80833,173911,425519,366282,2 star,http://www.moneycontrol.com/india/stockpricequote/electricequipment/emco/E05
Emco,41.80,40.25,40.95,40.60,0.35,80833,173911,425519,366282,2 star,http://www.moneycontrol.com/india/stockpricequote/electricequipment/emco/E05
Mah Scooters,1028.60,1005,1018,1009.50,8.50,1584,10922,6578,4601,3 star,http://www.moneycontrol.com/india/stockpricequote/auto-23wheelers/maharashtrascooters/MS01
Celestial Labs,30.45,29.50,29.90,29.65,0.25,31845,82339,85888,85822,2 star,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/celestiallabs/CL05
Mah Scooters,1028.60,1005,1018,1009.50,8.50,1584,10922,6578,4601,3 star,http://www.moneycontrol.com/india/stockpricequote/auto-23wheelers/maharashtrascooters/MS01
Lumax Auto Tech,296.60,290.70,293.70,291.25,2.45,8831,94430,81333,39564,3 star,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/lumaxautotechnologies/LAT01
AMD Industries,24.85,22.40,24.10,23.90,0.20,655,12094,32337,27812,2 star,http://www.moneycontrol.com/india/stockpricequote/packaging/amdindustries/AMD02
Lumax Auto Tech,296.60,290.70,293.70,291.25,2.45,8831,94430,81333,39564,3 star,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/lumaxautotechnologies/LAT01
Celestial Labs,30.45,29.50,29.90,29.65,0.25,31845,82339,85888,85822,2 star,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/celestiallabs/CL05
AMD Industries,24.85,22.40,24.10,23.90,0.20,655,12094,32337,27812,2 star,http://www.moneycontrol.com/india/stockpricequote/packaging/amdindustries/AMD02
Oswal ChemandFe,30.80,29.60,30.15,29.90,0.25,21637,66857,86446,83272,2 star,http://www.moneycontrol.com/india/stockpricequote/fertilisers/oswalchemicalsfertilisers/OCF
Oswal ChemandFe,30.80,29.60,30.15,29.90,0.25,21637,66857,86446,83272,2 star,http://www.moneycontrol.com/india/stockpricequote/fertilisers/oswalchemicalsfertilisers/OCF
Dalmia Bharat,499,483,493,488.90,4.10,2108,25676,55830,48809,2 star,http://www.moneycontrol.com/india/stockpricequote/cement-major/dalmiabharat/DBE
Dalmia Bharat,499,483,493,488.90,4.10,2108,25676,55830,48809,2 star,http://www.moneycontrol.com/india/stockpricequote/cement-major/dalmiabharat/DBE
Banaras Beads,55,52.50,54.40,53.95,0.45,2408,21494,22934,10860,2 star,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/banarasbeads/BB03
Banaras Beads,55,52.50,54.40,53.95,0.45,2408,21494,22934,10860,2 star,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/banarasbeads/BB03
Plastiblends,286.05,281,284.45,282.10,2.35,4796,32149,42903,38482,2 star,http://www.moneycontrol.com/india/stockpricequote/plastics/plastiblendsindia/PI13
Plastiblends,286.05,281,284.45,282.10,2.35,4796,32149,42903,38482,2 star,http://www.moneycontrol.com/india/stockpricequote/plastics/plastiblendsindia/PI13
Transport Corp,288.75,277,285,282.65,2.35,91322,280663,417666,277498,2 star,http://www.moneycontrol.com/india/stockpricequote/transportlogistics/transportcorporationindia/TCI04
Transport Corp,288.75,277,285,282.65,2.35,91322,280663,417666,277498,2 star,http://www.moneycontrol.com/india/stockpricequote/transportlogistics/transportcorporationindia/TCI04
Gujarat Apollo,118,116,116.50,115.55,0.95,2772,8702,6909,5963,3 star,http://www.moneycontrol.com/india/stockpricequote/engineering-heavy/gujaratapolloindustries/GAI03
Rupa and Comp,228,228,228,226.15,1.85,1,2786,6352,5158,2 star,http://www.moneycontrol.com/india/stockpricequote/textiles-hosieryknitwear/rupacompany/RC14
Rupa and Comp,228,228,228,226.15,1.85,1,2786,6352,5158,2 star,http://www.moneycontrol.com/india/stockpricequote/textiles-hosieryknitwear/rupacompany/RC14
Gujarat Apollo,118,116,116.50,115.55,0.95,2772,8702,6909,5963,3 star,http://www.moneycontrol.com/india/stockpricequote/engineering-heavy/gujaratapolloindustries/GAI03
Balmer Lawrie,616.30,611,613.20,608.25,4.95,22383,93403,141460,72573,2 star,http://www.moneycontrol.com/india/stockpricequote/packaging/balmerlawriecompany/BLC
Balmer Lawrie,616.30,611,613.20,608.25,4.95,22383,93403,141460,72573,2 star,http://www.moneycontrol.com/india/stockpricequote/packaging/balmerlawriecompany/BLC
Mcnally Bh Engg,88.30,86.25,86.90,86.20,0.70,7456,43677,58124,45873,2 star,http://www.moneycontrol.com/india/stockpricequote/engineering/mcnallybharatengineering/MBE
Mcnally Bh Engg,88.30,86.25,86.90,86.20,0.70,7456,43677,58124,45873,2 star,http://www.moneycontrol.com/india/stockpricequote/engineering/mcnallybharatengineering/MBE
Tata Inv Corp,584,570.05,579,574.45,4.55,9839,65126,50234,32062,3 star,http://www.moneycontrol.com/india/stockpricequote/finance-investments/tatainvestmentcorporation/TIC
Tata Inv Corp,584,570.05,579,574.45,4.55,9839,65126,50234,32062,3 star,http://www.moneycontrol.com/india/stockpricequote/finance-investments/tatainvestmentcorporation/TIC
Tinplate,71.30,69.85,70.50,69.95,0.55,58172,385990,265172,277204,3 star,http://www.moneycontrol.com/india/stockpricequote/metals-nonferrous/tinplatecompanyindia/TCI02
Gitanjali Gems,52.50,51.55,52,51.60,0.40,146060,684518,541288,608042,3 star,http://www.moneycontrol.com/india/stockpricequote/diamondcuttingpreciousmetalsjewellery/gitanjaligems/GG03
Tinplate,71.30,69.85,70.50,69.95,0.55,58172,385990,265172,277204,3 star,http://www.moneycontrol.com/india/stockpricequote/metals-nonferrous/tinplatecompanyindia/TCI02
IDFC,155.70,153.10,154.80,153.60,1.20,2023256,5057313,6147567,6102205,2 star,http://www.moneycontrol.com/india/stockpricequote/finance-termlendinginstitutions/idfc/IDF
Gitanjali Gems,52.50,51.55,52,51.60,0.40,146060,684518,541288,608042,3 star,http://www.moneycontrol.com/india/stockpricequote/diamondcuttingpreciousmetalsjewellery/gitanjaligems/GG03
IDFC,155.70,153.10,154.80,153.60,1.20,2023256,5057313,6147567,6102205,2 star,http://www.moneycontrol.com/india/stockpricequote/finance-termlendinginstitutions/idfc/IDF
CARE,1456,1416.75,1442.05,1431.10,10.95,7773,78024,103297,69952,2 star,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/creditanalysisresearch/CAR
Guj Sidhee Cem,32.70,31.80,32.35,32.10,0.25,36093,281413,209461,151363,3 star,http://www.moneycontrol.com/india/stockpricequote/cement-major/gujaratsidheecement/GSC02
Guj Sidhee Cem,32.70,31.80,32.35,32.10,0.25,36093,281413,209461,151363,3 star,http://www.moneycontrol.com/india/stockpricequote/cement-major/gujaratsidheecement/GSC02
